ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1,Segmentation
467860,Female,No,33,Yes,Entertainment,0.0,Low,1.0,Cat_7,B
467861,Female,No,29,No,Artist,,Low,4.0,Cat_4,D
467864,Female,Yes,66,Yes,Lawyer,1.0,High,2.0,Cat_6,C
467865,Female,No,40,Yes,Artist,2.0,Low,1.0,Cat_4,A
467868,Female,Yes,66,Yes,Entertainment,0.0,High,2.0,Cat_6,C
467876,Female,Yes,50,Yes,Artist,9.0,High,2.0,Cat_6,B
467879,Female,Yes,51,Yes,Artist,,High,4.0,Cat_6,B
467880,Female,Yes,50,Yes,Artist,0.0,Average,2.0,Cat_6,C
467882,Female,No,39,Yes,Artist,1.0,Low,1.0,Cat_6,B
467883,Female,Yes,46,Yes,Artist,0.0,Average,2.0,Cat_6,C
467888,Male,No,29,No,Doctor,0.0,Low,4.0,Cat_6,D
467891,Female,No,29,Yes,Doctor,0.0,Low,5.0,Cat_6,D
467892,Male,No,23,No,Doctor,1.0,Low,5.0,Cat_6,D
467894,Male,Yes,57,Yes,Artist,1.0,Average,2.0,Cat_6,A
467895,Female,No,31,Yes,Healthcare,1.0,Low,4.0,Cat_6,D
467898,Female,Yes,69,Yes,Artist,1.0,Low,1.0,Cat_6,C
467901,Female,No,28,Yes,Entertainment,0.0,Low,4.0,Cat_6,D
467904,Female,No,31,Yes,Artist,14.0,Low,1.0,Cat_6,D
467905,Male,Yes,37,Yes,Executive,0.0,High,3.0,Cat_6,D
467911,Male,Yes,58,Yes,Healthcare,0.0,Low,4.0,Cat_6,D
467913,Male,Yes,48,Yes,Artist,3.0,Low,1.0,Cat_6,B
467915,Female,No,18,No,Doctor,1.0,Low,4.0,Cat_6,D
467917,Female,No,27,Yes,Healthcare,2.0,Low,4.0,Cat_1,C
467927,Male,No,30,Yes,Doctor,8.0,Low,6.0,Cat_2,D
467929,Female,Yes,36,Yes,Artist,1.0,Average,2.0,Cat_6,C
467930,Male,Yes,45,Yes,Entertainment,4.0,Average,2.0,Cat_6,C
467932,Female,No,26,No,Healthcare,1.0,Low,4.0,Cat_6,A
467933,Female,No,23,No,Healthcare,0.0,Low,3.0,Cat_6,D
467934,Female,No,42,Yes,Artist,0.0,Low,1.0,Cat_6,B
467938,Male,Yes,46,Yes,Entertainment,5.0,Low,1.0,Cat_2,C
467940,Female,No,27,No,Marketing,8.0,Low,4.0,Cat_2,D
467946,Female,Yes,42,Yes,Artist,0.0,Low,2.0,Cat_6,C
467948,Female,No,19,No,Healthcare,0.0,Low,3.0,Cat_6,D
467949,Male,No,21,No,Healthcare,1.0,Low,4.0,Cat_4,A
467950,Female,No,35,Yes,Entertainment,1.0,Low,2.0,Cat_6,B
467954,Male,No,29,No,Healthcare,9.0,Low,4.0,Cat_6,D
467958,Female,No,35,Yes,Doctor,1.0,Low,1.0,Cat_6,B
467960,Female,No,53,Yes,Entertainment,,Low,2.0,Cat_6,A
467961,Male,Yes,47,Yes,Executive,1.0,High,5.0,Cat_4,D
467968,Female,No,43,Yes,Healthcare,9.0,Low,3.0,Cat_7,C
